wape,mae,rmse,rmsle,bias,smape,spearman,top6_hit,coverage80,interval_score,pinball10,pinball90,model,origin,n_test,n_train,cohort_units,pred_units
0.8341579633568929,37.537108351060176,39.09623333878816,1.047448345739255,-0.05591611071718135,0.9603265813891194,0.5,1.0,1.0,177.41519454672724,3.591287272669136,14.150232182003585,size_ratio,2022-09-27,3,50,135.0,127.45132505318051
0.8413543394209329,37.86094527394198,38.89066902826496,2.9572049724018963,-0.8413543394209329,1.587928480998694,0.5,1.0,0.0,311.83465250298116,4.111636008191735,27.07182924210638,ridge,2022-09-27,3,50,135.0,21.417164178174065
0.6836738239145701,30.765322076155655,35.043247962544534,2.5091630497618067,-0.6836738239145701,1.333791682863066,0.5,1.0,0.3333333333333333,264.74734502274674,3.8003406447183146,22.674393857556357,lasso,2022-09-27,3,50,135.0,42.704033771533034
0.7097787701970907,31.94004465886908,35.410788729656986,2.5365986897206145,-0.7097787701970907,1.3663411278822795,0.5,1.0,0.3333333333333333,263.6328098866472,3.814566631513463,22.548714357151255,elasticnet,2022-09-27,3,50,135.0,39.179866023392755
0.6859384741988714,30.867231338949214,35.61557398699322,2.909707930317242,-0.6859384741988714,1.3701610424535937,-0.5,1.0,0.3333333333333333,285.3219394403693,3.904144275068882,24.628049668968043,poisson_glm,2022-09-27,3,50,135.0,42.398305983152355
0.6496685931830937,29.235086693239214,35.375807489681364,2.8854636011919976,-0.6496685931830937,1.3317140903775677,-0.5,1.0,0.3333333333333333,306.57421925349666,4.230344592753201,26.42707733259647,negbin_glm,2022-09-27,3,50,135.0,47.29473992028235
0.1865186271475615,8.393338221640269,9.895323792191501,0.22505911386226662,-0.1865186271475615,0.19531862887062643,1.0,1.0,1.0,78.05222163532694,3.1448223530965325,4.66039981043616,random_forest,2022-09-27,3,50,135.0,109.8199853350792
0.6153159671359592,27.689218521118164,28.619259487957937,0.9492720413640532,-0.6153159671359592,0.8798202527572304,-0.5,1.0,1.0,65.96790599822998,4.232417837778727,2.3643727620442703,xgboost,2022-09-27,3,50,135.0,51.932342529296875
0.7067360085549274,31.80312038497173,32.34162744712469,1.1901137114702813,-0.7067360085549274,1.0896512483520697,-0.5,1.0,1.0,50.72175555906688,3.5422236335653423,1.5299519223413445,lightgbm,2022-09-27,3,50,135.0,39.59063884508481
0.8666954232373133,39.001294045679096,39.60057821377336,2.7823916017033112,-0.8666954232373133,1.625304519134258,0.5,1.0,0.0,325.01053876350755,4.212036032670773,28.289017843679986,gompertz,2022-09-27,3,50,135.0,17.996117862962688
0.8578972496294478,38.60537623332515,39.273577898528586,2.768136297079494,-0.8578972496294478,1.6070600575449585,0.5,1.0,0.0,319.7610771776659,4.186941826033665,27.78916589173292,logistic,2022-09-27,3,50,135.0,19.18387130002455
0.8553763055125632,38.49193374806534,39.18650065352507,2.7688812688880438,-0.8553763055125632,1.6023004537125445,0.5,1.0,0.0,318.2010334530748,4.178898210834048,27.641205134473427,bass,2022-09-27,3,50,135.0,19.524198755803983
0.6754533831069348,30.395402239812068,30.45262307343072,1.2122055695795433,-0.26157428808077154,0.9664417248672926,0.5,1.0,0.3333333333333333,168.09999999999994,3.9333333333333336,12.87666666666666,hier_bayes,2022-09-27,3,50,135.0,99.68747110909584
0.2396846756405179,10.785810403823305,17.48593202285705,0.2700915737848589,0.2083054069399009,0.1735191235085499,1.0,1.0,0.6666666666666666,63.499876226861126,2.5438567855308527,3.80613083715526,knn_lookalike,2022-09-27,3,50,135.0,163.1212299368866
0.2658873834573581,11.964932255581113,13.430256670966134,0.3505112961053787,-0.2658873834573581,0.31498407025700625,1.0,1.0,0.6666666666666666,41.511118165730615,2.469866856890405,1.6812449596826564,matrix_factorisation,2022-09-27,3,50,135.0,99.10520323325666
