model,origin,child_asin,colour,size,y_units,pred,lo,hi
knn_lookalike,2025-03-20,B089DH572C,Black,King,0.0,14.941167716700047,4.549839338021454,30.605144665328634
knn_lookalike,2025-03-20,B089DH58QX,Black,Queen,1.0,24.170614182398214,15.420039338342924,39.20330044978594
knn_lookalike,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,74.05248152912922,41.89181480695909,108.94174841436273
knn_lookalike,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,56.76737568478415,10.23385272734343,128.9040304769761
knn_lookalike,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,63.44911030107822,18.80802595086557,145.85541413783824
knn_lookalike,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,114.83740740339103,17.96125205616141,200.81535104614335
knn_lookalike,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,73.84370205132478,41.88403361308024,108.95777045070398
knn_lookalike,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,93.0823605805558,40.15651208355395,205.0580369391892
knn_lookalike,2025-03-20,B0DR918N9D,Beige,Queen,118.0,73.33472178686748,31.13589766807426,163.2759817804377
knn_lookalike,2025-03-20,B0DR91MMJK,Beige,King,52.0,56.89710664511571,10.23563923064927,128.8868013179757
knn_lookalike,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,143.51473597527703,43.99324313967273,195.67542268698136
knn_lookalike,2025-03-20,B0DR9289LC,Beige,King,108.0,92.44311287381576,28.20174575672408,209.3631703403276
matrix_factorisation,2025-03-20,B089DH572C,Black,King,0.0,9.414567460921575,3.6978345120440324,22.087917447925168
matrix_factorisation,2025-03-20,B089DH58QX,Black,Queen,1.0,14.193427050061148,6.117444562985378,31.433020514978907
matrix_factorisation,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,36.07496041890542,17.21809323293329,74.44986582781301
matrix_factorisation,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,23.928692296509002,11.054178832491546,50.553880878136795
matrix_factorisation,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,16.08321941240769,7.075233230689729,35.139685028953195
matrix_factorisation,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,38.33143710239406,18.363428307768345,78.89091187529846
matrix_factorisation,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,36.07496041890542,17.21809323293329,74.44986582781301
matrix_factorisation,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,36.07496041890542,17.21809323293329,74.44986582781301
matrix_factorisation,2025-03-20,B0DR918N9D,Beige,Queen,118.0,28.386854100122296,13.316257394396764,59.32213378895197
matrix_factorisation,2025-03-20,B0DR91MMJK,Beige,King,52.0,23.928692296509002,11.054178832491546,50.553880878136795
matrix_factorisation,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,31.679443381288976,14.987193016813736,65.80009546314432
matrix_factorisation,2025-03-20,B0DR9289LC,Beige,King,108.0,23.536418652303936,10.855164908198581,49.78257830599921
cluster_pool,2025-03-20,B089DH572C,Black,King,0.0,16.918032786885245,3.823245304363615,65.56428995254159
cluster_pool,2025-03-20,B089DH58QX,Black,Queen,1.0,21.639344262295083,5.143680236035596,82.42555096217804
cluster_pool,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,60.5,16.006543067582562,221.39969551540614
cluster_pool,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,19.5,4.545412947017264,74.78335536329027
cluster_pool,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,13.106557377049182,2.756795069114238,51.969341518779984
cluster_pool,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,34.75409836065574,8.810238646489262,129.30830295254063
cluster_pool,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,60.5,16.006543067582562,221.39969551540614
cluster_pool,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,60.5,16.006543067582562,221.39969551540614
cluster_pool,2025-03-20,B0DR918N9D,Beige,Queen,118.0,47.60655737704918,12.40278572880905,175.27659412401195
cluster_pool,2025-03-20,B0DR91MMJK,Beige,King,52.0,19.5,4.545412947017264,74.78335536329027
cluster_pool,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,46.0,11.953734876410113,169.52996846668384
cluster_pool,2025-03-20,B0DR9289LC,Beige,King,108.0,19.18032786885246,4.456009784459114,73.64166102751143
ensemble,2025-03-20,B089DH572C,Black,King,0.0,46.87499648705166,5.828079675242112,67.90826594602837
ensemble,2025-03-20,B089DH58QX,Black,Queen,1.0,66.74345622241525,8.164669822582747,93.44412287236327
ensemble,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,62.06076137032524,22.51362387320811,94.13596915655036
ensemble,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,63.61144099421292,19.453011127662784,102.6219829999584
ensemble,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,90.39384999286904,17.76621065433011,137.3171640306246
ensemble,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,91.62804924646744,20.88250266971381,179.3713179266444
ensemble,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,75.46799191448399,25.067659562255127,110.3547445418849
ensemble,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,85.69968616155256,24.75669498111639,139.67394931639245
ensemble,2025-03-20,B0DR918N9D,Beige,Queen,118.0,110.71979286357306,23.87457067401846,165.0572457109575
ensemble,2025-03-20,B0DR91MMJK,Beige,King,52.0,74.20449674173024,17.65517035554788,115.88790668485929
ensemble,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,137.05690109680768,18.310763719168413,202.53698588722995
ensemble,2025-03-20,B0DR9289LC,Beige,King,108.0,70.7743219760207,21.599617253884848,122.89458553598753
heuristic,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,50.19850230414747,11.397526433436271,210.43626127855265
heuristic,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,30.11910138248848,6.477801334103504,128.5031022604315
heuristic,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,30.11910138248848,6.477801334103504,128.5031022604315
heuristic,2025-05-26,B0F241YQVC,Black,Twin,40.0,30.11910138248848,6.477801334103504,128.5031022604315
heuristic,2025-05-26,B0F2423YPG,Pink,King,42.0,38.15086175115208,8.445807101292301,161.27199639172377
heuristic,2025-05-26,B0F2424F23,Ivory,Twin,235.0,30.11910138248848,6.477801334103504,128.5031022604315
heuristic,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,50.19850230414747,11.397526433436271,210.43626127855265
heuristic,2025-05-26,B0F2428582,Gray,Twin,132.0,30.11910138248848,6.477801334103504,128.5031022604315
heuristic,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,30.11910138248848,6.477801334103504,128.5031022604315
heuristic,2025-05-26,B0F243QDSL,Sage Green,King,201.0,38.15086175115208,8.445807101292301,161.27199639172377
heuristic,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,38.15086175115208,8.445807101292301,161.27199639172377
heuristic,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,30.11910138248848,6.477801334103504,128.5031022604315
heuristic,2025-05-26,B0F244F18J,Pink,Twin,138.0,29.62534562211982,6.356808896889176,126.48894359222642
heuristic,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,50.19850230414747,11.397526433436271,210.43626127855265
heuristic,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,29.62534562211982,6.356808896889176,126.48894359222642
heuristic,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,30.11910138248848,6.477801334103504,128.5031022604315
heuristic,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,29.62534562211982,6.356808896889176,126.48894359222642
naive_family,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,0.7922077922077922,0.0,20.911125046545337
naive_family,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,129.356783919598,14.130111049921693,1122.1174085763719
naive_family,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,107.54335260115607,11.590763325825863,934.7382939390692
naive_family,2025-05-26,B0F241YQVC,Black,Twin,40.0,1.0166666666666666,0.0,23.522935434970172
naive_family,2025-05-26,B0F2423YPG,Pink,King,42.0,0.7922077922077922,0.0,20.911125046545337
naive_family,2025-05-26,B0F2424F23,Ivory,Twin,235.0,235.18072289156626,26.44916845315792,2031.1684411232268
naive_family,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,481.8351063829787,55.16223208042854,4150.005601451222
naive_family,2025-05-26,B0F2428582,Gray,Twin,132.0,119.63870967741934,12.998811696850913,1038.638119848886
naive_family,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,107.54335260115607,11.590763325825863,934.7382939390692
naive_family,2025-05-26,B0F243QDSL,Sage Green,King,201.0,481.8351063829787,55.16223208042854,4150.005601451222
naive_family,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,481.8351063829787,55.16223208042854,4150.005601451222
naive_family,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,481.8351063829787,55.16223208042854,4150.005601451222
naive_family,2025-05-26,B0F244F18J,Pink,Twin,138.0,0.7792207792207793,0.0,20.752348778092102
naive_family,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,481.8351063829787,55.16223208042854,4150.005601451222
naive_family,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,142.58064516129033,15.669521307050612,1235.7122777672569
naive_family,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,1159.0,133.9909188481811,9967.077937993314
naive_family,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,473.93617021276594,54.24271718281685,4082.151178641347
size_ratio,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,48.0,6.1715579052006575,333.79475892662686
size_ratio,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,889.3278894472362,130.41150760664613,6031.0725723679325
size_ratio,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,739.360549132948,108.26578058579321,5015.517886696078
size_ratio,2025-05-26,B0F241YQVC,Black,Twin,40.0,6.989583333333333,0.1105928319012168,56.476907833991454
size_ratio,2025-05-26,B0F2423YPG,Pink,King,42.0,32.5,3.8822518899853207,228.86319126671987
size_ratio,2025-05-26,B0F2424F23,Ivory,Twin,235.0,1616.867469879518,237.84749381610456,10957.855411351456
size_ratio,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,48.0,6.1715579052006575,333.79475892662686
size_ratio,2025-05-26,B0F2428582,Gray,Twin,132.0,822.5161290322579,120.54539316354149,5578.634053787401
size_ratio,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,739.360549132948,108.26578058579321,5015.517886696078
size_ratio,2025-05-26,B0F243QDSL,Sage Green,King,201.0,32.5,3.8822518899853207,228.86319126671987
size_ratio,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,32.5,3.8822518899853207,228.86319126671987
size_ratio,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,330.0,47.81532719897269,2243.397534270868
size_ratio,2025-05-26,B0F244F18J,Pink,Twin,138.0,324.59016393442624,47.01645310779352,2206.763130959798
size_ratio,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,48.0,6.1715579052006575,333.79475892662686
size_ratio,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,980.2419354838711,143.83681357307165,6646.727965006443
size_ratio,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,9211.78879310345,1359.3915807918531,62389.47531956077
size_ratio,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,324.59016393442624,47.01645310779352,2206.763130959798
ridge,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,103.36602539423464,53.17726876625526,200.0486594217974
ridge,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,137.8980573562043,71.32277568076296,265.7578802905245
ridge,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,112.11940239087667,57.77684035378844,216.70478168352776
ridge,2025-05-26,B0F241YQVC,Black,Twin,40.0,318.31622147237994,166.1303047873499,609.0799578217221
ridge,2025-05-26,B0F2423YPG,Pink,King,42.0,76.28373473051128,38.94696263951646,148.51764187416907
ridge,2025-05-26,B0F2424F23,Ivory,Twin,235.0,65.06802589446299,33.05401945856695,127.17823314226526
ridge,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,13.7546990681224,6.108032063060303,29.62748488744473
ridge,2025-05-26,B0F2428582,Gray,Twin,132.0,119.83978305737853,61.83364683405967,231.3954426506245
ridge,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,96.28663942126198,49.457355715774135,186.57800672705014
ridge,2025-05-26,B0F243QDSL,Sage Green,King,201.0,33.23447929882919,16.331042447553912,66.62429763867893
ridge,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,9.925952622052096,4.103482621791544,22.391172175172557
ridge,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,104.54939634801258,53.799082980434875,202.3003923333434
ridge,2025-05-26,B0F244F18J,Pink,Twin,138.0,237.29178906835978,123.55264784309004,454.8953801522886
ridge,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,43.316305040192795,21.626471808074005,85.798105735363
ridge,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,69.02207640643344,35.131520305971684,134.70121441743038
ridge,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,418.5177385359588,218.78559410227362,799.7582738313077
ridge,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,32.688392605036114,16.044254070164797,65.58594689090309
lasso,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,75.63308178726163,34.92907360901577,162.4506162925251
lasso,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,86.77958643182686,40.23100078975824,185.88015441178771
lasso,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,67.73976077255156,31.17459730935884,145.85979332189441
lasso,2025-05-26,B0F241YQVC,Black,Twin,40.0,90.58487681013601,42.0410321419178,193.87891537245207
lasso,2025-05-26,B0F2423YPG,Pink,King,42.0,63.4213477877863,29.120556617416895,136.78331202535492
lasso,2025-05-26,B0F2424F23,Ivory,Twin,235.0,75.43307614706102,34.83393991328557,162.0302206075999
lasso,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,19.241909594907856,8.109952791395452,43.97662210010859
lasso,2025-05-26,B0F2428582,Gray,Twin,132.0,88.0154112284401,40.81883481298269,188.47786258521882
lasso,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,67.73241507594386,31.171103334993457,145.8443538594228
lasso,2025-05-26,B0F243QDSL,Sage Green,King,201.0,30.615939474964478,13.517969048974408,67.85037607620671
lasso,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,16.01629462746267,6.576786282526839,37.215976015631966
lasso,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,53.767263024686486,24.528698347836073,116.49338169720816
lasso,2025-05-26,B0F244F18J,Pink,Twin,138.0,110.59500420641746,51.5591639731848,235.94145839503767
lasso,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,36.609068403027294,16.368077071748267,80.43918410198582
lasso,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,63.58972666252269,29.2006451937266,137.13720745297138
lasso,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,215.02590939866715,101.2342438505159,455.4732106764211
lasso,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,28.476773394817968,12.50072685319389,63.35802895781839
elasticnet,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,90.81626122768239,44.04798459643504,186.1388010219032
elasticnet,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,124.5917221003563,60.832325259923756,254.09764664076894
elasticnet,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,82.98835082266274,40.158070624666635,170.38906092656052
elasticnet,2025-05-26,B0F241YQVC,Black,Twin,40.0,116.27189659627183,56.697843103041095,237.35722431991235
elasticnet,2025-05-26,B0F2423YPG,Pink,King,42.0,73.3508712763963,35.36899819970931,150.99901930769818
elasticnet,2025-05-26,B0F2424F23,Ivory,Twin,235.0,87.00128169317105,42.15220618229087,178.46302784442517
elasticnet,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,16.235006984921498,6.9944931888767945,36.156259784371265
elasticnet,2025-05-26,B0F2428582,Gray,Twin,132.0,122.01893750054178,59.55379505485939,248.92090041675667
elasticnet,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,80.96641741910737,39.15332109613168,166.32099365924188
elasticnet,2025-05-26,B0F243QDSL,Sage Green,King,201.0,27.647620367141492,12.661223920822946,59.07413079943295
elasticnet,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,12.95654504604614,5.367923989659191,29.588485342888
elasticnet,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,59.340341874346464,28.407065712492813,122.81231412579342
elasticnet,2025-05-26,B0F244F18J,Pink,Twin,138.0,155.6048744704493,76.24423231808382,316.50055598861275
elasticnet,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,33.20573462781387,15.422123262421865,70.24732062544956
elasticnet,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,79.18884524027017,38.270003656431435,162.74459644123016
elasticnet,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,317.85410871681773,156.8747834382445,642.9783506361257
elasticnet,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,28.39660218441978,13.03324188794205,60.579514333858675
poisson_glm,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,42.55174359727199,14.560061071971404,120.89890268356184
poisson_glm,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,125.74738580050223,44.85277360514236,349.35829992756817
poisson_glm,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,117.25763165111843,41.76159042699416,326.04273400699725
poisson_glm,2025-05-26,B0F241YQVC,Black,Twin,40.0,134.8518199882092,48.167761863544264,374.3621538708454
poisson_glm,2025-05-26,B0F2423YPG,Pink,King,42.0,39.80207196518564,13.558804758818882,113.35066986826251
poisson_glm,2025-05-26,B0F2424F23,Ivory,Twin,235.0,125.74738580050223,44.85277360514236,349.35829992756817
poisson_glm,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,42.55174359727199,14.560061071971404,120.89890268356184
poisson_glm,2025-05-26,B0F2428582,Gray,Twin,132.0,125.74738580050223,44.85277360514236,349.35829992756817
poisson_glm,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,127.04391640569568,45.32484974430967,352.91900068758883
poisson_glm,2025-05-26,B0F243QDSL,Sage Green,King,201.0,42.55174359727199,14.560061071971404,120.89890268356184
poisson_glm,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,39.80207196518564,13.558804758818882,113.35066986826251
poisson_glm,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,145.06439342481312,51.886226869644744,402.40951301262487
poisson_glm,2025-05-26,B0F244F18J,Pink,Twin,138.0,133.08552929414958,47.52464337337829,369.5113096401629
poisson_glm,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,37.230082689804995,12.62223706387033,106.29069062714412
poisson_glm,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,123.33338598037938,43.973818613927726,342.72867027481254
poisson_glm,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,115.41886662751556,41.09208165925631,320.9929253333751
poisson_glm,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,133.08552929414958,47.52464337337829,369.5113096401629
negbin_glm,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,42.49729997764348,2.415570058496286,82.57902989679067
negbin_glm,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,110.2151577458265,7.66157225079651,212.7687432408565
negbin_glm,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,103.9570062219229,7.176436490981089,200.7375759528647
negbin_glm,2025-05-26,B0F241YQVC,Black,Twin,40.0,116.85004636441464,8.17593964725475,225.52415308157453
negbin_glm,2025-05-26,B0F2423YPG,Pink,King,42.0,41.18361249288367,2.3139920290581557,80.05323295670918
negbin_glm,2025-05-26,B0F2424F23,Ivory,Twin,235.0,110.2151577458265,7.66157225079651,212.7687432408565
negbin_glm,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,42.49729997764348,2.415570058496286,82.57902989679067
negbin_glm,2025-05-26,B0F2428582,Gray,Twin,132.0,110.2151577458265,7.66157225079651,212.7687432408565
negbin_glm,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,106.66199241736439,7.386125397136496,205.9378594375923
negbin_glm,2025-05-26,B0F243QDSL,Sage Green,King,201.0,42.49729997764348,2.415570058496286,82.57902989679067
negbin_glm,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,41.18361249288367,2.3139920290581557,80.05323295670918
negbin_glm,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,127.28203621435028,8.984721515004068,245.5793509136965
negbin_glm,2025-05-26,B0F244F18J,Pink,Twin,138.0,120.97189931112648,8.49549676860039,233.44830185365257
negbin_glm,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,39.91053405407552,2.21557291585799,77.60549519229305
negbin_glm,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,108.09251235633684,7.497020508218014,208.68800420445567
negbin_glm,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,100.06119792609644,6.87444545604238,193.2479503961505
negbin_glm,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,120.97189931112648,8.49549676860039,233.44830185365257
random_forest,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,41.330216648185406,11.452126297758744,100.08996875817473
random_forest,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,34.33515662118616,6.8695746602491035,151.1139915403557
random_forest,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,42.13585816244698,12.852992496310563,142.97361639253364
random_forest,2025-05-26,B0F241YQVC,Black,Twin,40.0,33.7070794656106,12.170862237953845,105.42649709216049
random_forest,2025-05-26,B0F2423YPG,Pink,King,42.0,36.93337806722895,11.254848456632855,98.19412833283612
random_forest,2025-05-26,B0F2424F23,Ivory,Twin,235.0,21.673995686943968,3.7662082427951957,143.9650509556184
random_forest,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,14.167175588373935,1.4686406128370453,74.62218777944247
random_forest,2025-05-26,B0F2428582,Gray,Twin,132.0,33.44885215527961,6.944292416473788,144.44431539401918
random_forest,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,40.509514263665665,12.889390891060092,140.59045575219764
random_forest,2025-05-26,B0F243QDSL,Sage Green,King,201.0,17.748711973085587,1.9870847429360545,81.89610802599545
random_forest,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,11.310891458725134,1.4053224024512347,67.23393025096807
random_forest,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,15.493456379821879,1.9436008474452473,69.36362670630334
random_forest,2025-05-26,B0F244F18J,Pink,Twin,138.0,30.35231625454794,10.777265792993234,94.17390492766997
random_forest,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,22.181813649480176,2.6203962362253046,87.67682432791182
random_forest,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,24.662344413089055,4.60748628571841,121.31513386064809
random_forest,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,79.07324572416452,9.199295641796073,392.40484022401307
random_forest,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,10.415939329798833,1.380301029193533,55.980537811513265
xgboost,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,54.342716217041016,22.725013732910156,66.29885864257812
xgboost,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,45.921485900878906,21.801715850830078,58.06279373168945
xgboost,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,60.99763107299805,21.922374725341797,84.29457092285156
xgboost,2025-05-26,B0F241YQVC,Black,Twin,40.0,42.0135383605957,20.145137786865234,68.42865753173828
xgboost,2025-05-26,B0F2423YPG,Pink,King,42.0,52.41803741455078,20.58427619934082,64.73868560791016
xgboost,2025-05-26,B0F2424F23,Ivory,Twin,235.0,29.904624938964844,18.632484436035156,77.35379028320312
xgboost,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,16.717756271362305,9.000085830688477,70.52503967285156
xgboost,2025-05-26,B0F2428582,Gray,Twin,132.0,44.370323181152344,21.736310958862305,67.96524810791016
xgboost,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,49.1129264831543,20.714229583740234,91.27610778808594
xgboost,2025-05-26,B0F243QDSL,Sage Green,King,201.0,18.474843978881836,9.082315444946289,44.37062454223633
xgboost,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,11.589200019836426,7.468220233917236,54.04335021972656
xgboost,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,17.93031120300293,8.496309280395508,57.63701629638672
xgboost,2025-05-26,B0F244F18J,Pink,Twin,138.0,43.53008270263672,20.456708908081055,62.230106353759766
xgboost,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,28.719057083129883,11.474751472473145,77.61994934082031
xgboost,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,33.393333435058594,27.61463737487793,73.25304412841797
xgboost,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,85.52661895751953,30.22144889831543,215.4835205078125
xgboost,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,10.5137939453125,7.271295547485352,60.73761749267578
lightgbm,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,62.788008068327876,35.1601948023728,72.90163775185052
lightgbm,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,58.77693444058345,28.654532841116982,86.39093086106475
lightgbm,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,67.7975835763635,34.076498782581155,83.22811192015482
lightgbm,2025-05-26,B0F241YQVC,Black,Twin,40.0,57.7573619634907,19.548272187092195,75.46882548287282
lightgbm,2025-05-26,B0F2423YPG,Pink,King,42.0,64.36604224517104,31.307933396414636,76.44136866836114
lightgbm,2025-05-26,B0F2424F23,Ivory,Twin,235.0,37.762079934318784,12.931636762923512,93.61011145077904
lightgbm,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,15.789816178400292,8.58701565112629,54.62338766616778
lightgbm,2025-05-26,B0F2428582,Gray,Twin,132.0,57.92394550011926,28.176021904834514,81.97957956223073
lightgbm,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,55.98819772101751,28.788372601482067,81.37960380123252
lightgbm,2025-05-26,B0F243QDSL,Sage Green,King,201.0,14.66027717737666,8.398915357088711,51.84789400934127
lightgbm,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,8.950742833864759,5.704466906894556,50.379334328715345
lightgbm,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,19.262523518888816,7.621920861043866,55.76048485531602
lightgbm,2025-05-26,B0F244F18J,Pink,Twin,138.0,65.4264819147632,29.22197106132173,78.67337345531438
lightgbm,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,24.16592300922343,13.081340568220657,55.775615215469095
lightgbm,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,29.598113873680543,14.662350941414799,79.49590225221479
